l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z,label
0.12036166340112686,1.0,-7.576442584422693e-08,0.42410290241241455,0.9762237071990967,-0.021364035084843636,0.7085863351821899,0.8223180174827576,-0.03450743108987808,0.8599545359611511,0.6783714294433594,-0.04794011637568474,0.7869266271591187,0.5508495569229126,-0.06048820540308952,0.7255136370658875,0.534567654132843,-0.03293639421463013,0.8737391233444214,0.2730952799320221,-0.05963629484176636,0.963270366191864,0.13175669312477112,-0.07161498069763184,1.0,0.0,-0.08049087971448898,0.4867689609527588,0.5090417861938477,-0.04013364389538765,0.6466614603996277,0.40209344029426575,-0.07816745340824127,0.6044434905052185,0.6250640153884888,-0.07867055386304855,0.5552955269813538,0.6962796449661255,-0.07076439261436462,0.24454142153263092,0.5297818183898926,-0.050102945417165756,0.3744910657405853,0.5082531571388245,-0.09226290881633759,0.37415140867233276,0.7105963230133057,-0.07913916558027267,0.33446285128593445,0.7518002986907959,-0.061465561389923096,0.0,0.5760006308555603,-0.06189502775669098,0.12260948866605759,0.6072445511817932,-0.09152259677648544,0.1738758236169815,0.7495210766792297,-0.08255644887685776,0.15144042670726776,0.7755755186080933,-0.0708187147974968,mover_mouse
0.11585930734872818,1.0,6.702188670715259e-08,0.43922966718673706,0.9719455242156982,-0.022271495312452316,0.7244027853012085,0.8115532398223877,-0.035418204963207245,0.8753213882446289,0.6606541872024536,-0.049367669969797134,0.8018316626548767,0.5359650254249573,-0.06223404407501221,0.7327443361282349,0.5228993892669678,-0.025454631075263023,0.8725147247314453,0.275092750787735,-0.0507255494594574,0.9638616442680359,0.13188201189041138,-0.06108728051185608,1.0,0.0,-0.06820585578680038,0.4861617684364319,0.4965793788433075,-0.031062830239534378,0.6312740445137024,0.41312307119369507,-0.0703805685043335,0.5987951755523682,0.6338582634925842,-0.07086170464754105,0.5459655523300171,0.7018202543258667,-0.060922179371118546,0.24560998380184174,0.5152320861816406,-0.03995947539806366,0.3763558268547058,0.5124294757843018,-0.08151628077030182,0.37830469012260437,0.7060053944587708,-0.06693784147500992,0.32562920451164246,0.742149829864502,-0.047010332345962524,0.0,0.5608636140823364,-0.05101267248392105,0.13332301378250122,0.6079613566398621,-0.07847481220960617,0.17860661447048187,0.7375856637954712,-0.06813264638185501,0.14611205458641052,0.7545753717422485,-0.05430141091346741,mover_mouse
0.12890830636024475,1.0,-1.684727557460519e-08,0.4527963697910309,0.9637618064880371,-0.024468550458550453,0.7404282093048096,0.809171736240387,-0.040219150483608246,0.901095986366272,0.661871075630188,-0.05622873082756996,0.8100920915603638,0.5416698455810547,-0.07021521031856537,0.7435086965560913,0.5132097601890564,-0.031199201941490173,0.8876864314079285,0.27644050121307373,-0.059206560254096985,0.9717048406600952,0.1305650919675827,-0.07129253447055817,1.0,0.0,-0.07975801080465317,0.47719186544418335,0.4760230779647827,-0.03679556027054787,0.6567849516868591,0.41063392162323,-0.07839282602071762,0.6200740933418274,0.6244609355926514,-0.08063317090272903,0.5520212650299072,0.6866154670715332,-0.07190431654453278,0.23098856210708618,0.4885965585708618,-0.04566612467169762,0.3765842318534851,0.52276611328125,-0.08632363379001617,0.3809654116630554,0.7045472264289856,-0.0740196630358696,0.3293854594230652,0.7274649143218994,-0.056458231061697006,0.0,0.5329626202583313,-0.05735073611140251,0.14256006479263306,0.6203950047492981,-0.08325210958719254,0.19583791494369507,0.7417974472045898,-0.07549261301755905,0.16816237568855286,0.7455631494522095,-0.06425094604492188,mover_mouse
0.09486602991819382,1.0,-7.606367202761533e-10,0.43304622173309326,0.972986102104187,-0.020385807380080223,0.7357600331306458,0.8145045638084412,-0.03569042682647705,0.9060327410697937,0.6590511202812195,-0.05295323580503464,0.804472029209137,0.5489888191223145,-0.0686565488576889,0.7400689125061035,0.5190935134887695,-0.025092817842960358,0.8767353296279907,0.27598926424980164,-0.05256075784564018,0.9702051281929016,0.12927591800689697,-0.064637191593647,1.0,0.0,-0.07321889698505402,0.475344181060791,0.4770747125148773,-0.031993769109249115,0.6552253365516663,0.4257892668247223,-0.07588506489992142,0.6239485740661621,0.6413289308547974,-0.07908312976360321,0.5471506714820862,0.7069911956787109,-0.07025042921304703,0.2313665896654129,0.4878399670124054,-0.04195322468876839,0.3813853859901428,0.5381540656089783,-0.08282777667045593,0.3855663239955902,0.7123638987541199,-0.07042182981967926,0.32458123564720154,0.7386550307273865,-0.05258439853787422,0.0,0.5291581153869629,-0.05451483279466629,0.14864793419837952,0.6368791460990906,-0.08056724816560745,0.18206913769245148,0.7494621276855469,-0.07407078891992569,0.13996398448944092,0.7439473867416382,-0.06352291256189346,mover_mouse
0.08427897840738297,1.0,2.313420788269127e-09,0.4200137257575989,0.9742116928100586,-0.021232308819890022,0.7244998812675476,0.8137656450271606,-0.03661657124757767,0.9012193083763123,0.6574227213859558,-0.05382920056581497,0.7954748868942261,0.542425811290741,-0.06930863112211227,0.7372196912765503,0.5173688530921936,-0.02469674125313759,0.8759748935699463,0.27596914768218994,-0.051704809069633484,0.9680353999137878,0.12917740643024445,-0.06274916976690292,1.0,0.0,-0.07046064734458923,0.4769129753112793,0.47664403915405273,-0.0316273532807827,0.6499669551849365,0.420967161655426,-0.07431724667549133,0.6083007454872131,0.6406753659248352,-0.07624014467000961,0.5371370315551758,0.6983537077903748,-0.0664980337023735,0.2347576767206192,0.48687949776649475,-0.041834279894828796,0.37355732917785645,0.5213263630867004,-0.08271001279354095,0.3740260601043701,0.7039612531661987,-0.0689077079296112,0.31645122170448303,0.7281384468078613,-0.04998607933521271,0.0,0.5262237787246704,-0.05473988875746727,0.1352493166923523,0.6199522614479065,-0.0810045376420021,0.18150873482227325,0.7401323914527893,-0.07313740998506546,0.15307748317718506,0.7409130930900574,-0.06140543147921562,mover_mouse
0.11285385489463806,1.0,3.456273134361254e-08,0.43130865693092346,0.9693325161933899,-0.02055954374372959,0.7214307188987732,0.8159793615341187,-0.03549300134181976,0.8845558166503906,0.6723296642303467,-0.052192043513059616,0.8122836351394653,0.5539884567260742,-0.06753478199243546,0.7325912714004517,0.5167339444160461,-0.025742260739207268,0.879484236240387,0.274127334356308,-0.05258306488394737,0.968381941318512,0.1279403567314148,-0.06502571702003479,1.0,0.0,-0.07376617193222046,0.47443729639053345,0.4789143204689026,-0.03258645534515381,0.6533349752426147,0.4190877676010132,-0.07686707377433777,0.6239761114120483,0.6298611164093018,-0.08168049901723862,0.5575624108314514,0.713771402835846,-0.07388297468423843,0.23241262137889862,0.4899221956729889,-0.042199891060590744,0.38905927538871765,0.5294140577316284,-0.08357104659080505,0.3814011514186859,0.7101523876190186,-0.0716579407453537,0.31873807311058044,0.755881130695343,-0.05362720042467117,0.0,0.5307244658470154,-0.05428963527083397,0.15827849507331848,0.6211549639701843,-0.08078262209892273,0.18597538769245148,0.7429012060165405,-0.0735570415854454,0.15010938048362732,0.7568798065185547,-0.06200844421982765,mover_mouse
0.09777675569057465,1.0,1.8633258491718152e-08,0.4220089018344879,0.9647124409675598,-0.01840604841709137,0.7177948355674744,0.8078778982162476,-0.03367363661527634,0.8926230072975159,0.6631322503089905,-0.05163588374853134,0.7952885627746582,0.5572910904884338,-0.06827239692211151,0.722019612789154,0.5111196041107178,-0.023877469822764397,0.8732979893684387,0.2732484042644501,-0.050867725163698196,0.9697780609130859,0.1280093789100647,-0.06291306763887405,1.0,0.0,-0.07157202810049057,0.4643906354904175,0.47452035546302795,-0.03259694203734398,0.6569855809211731,0.42115074396133423,-0.07495005428791046,0.6300467252731323,0.632999062538147,-0.07795430719852448,0.5578989386558533,0.6912315487861633,-0.06990917772054672,0.22832322120666504,0.48787716031074524,-0.04415800794959068,0.3906919062137604,0.5203001499176025,-0.08416424691677094,0.39125239849090576,0.7000594735145569,-0.07040754705667496,0.3203115463256836,0.7305755615234375,-0.05218884348869324,0.0,0.5326483845710754,-0.05825800821185112,0.15780365467071533,0.6194088459014893,-0.08393356949090958,0.19338130950927734,0.7352668046951294,-0.0756470337510109,0.1445416957139969,0.7392758727073669,-0.06398839503526688,mover_mouse
0.07227770984172821,1.0,2.1144524353644556e-08,0.4140811562538147,0.9723480939865112,-0.019939152523875237,0.7110941410064697,0.8209685683250427,-0.03477955982089043,0.8854771852493286,0.6722486019134521,-0.051995422691106796,0.7974568009376526,0.559140145778656,-0.06815876811742783,0.7320141792297363,0.5131288766860962,-0.02174670435488224,0.8741932511329651,0.27256396412849426,-0.04765661060810089,0.9666769504547119,0.1261277049779892,-0.05964493378996849,1.0,0.0,-0.06810790300369263,0.4793304204940796,0.47541946172714233,-0.029007025063037872,0.6394692659378052,0.4274193346500397,-0.07192657887935638,0.5971857905387878,0.6351954936981201,-0.07679372280836105,0.5277338624000549,0.7057479023933411,-0.06942245364189148,0.2390686720609665,0.4884698688983917,-0.039208102971315384,0.37690484523773193,0.5167389512062073,-0.07944220304489136,0.3693763017654419,0.68979412317276,-0.0677008405327797,0.3110572397708893,0.7299916744232178,-0.050331227481365204,0.0,0.5327600240707397,-0.05192871019244194,0.13066460192203522,0.6176323294639587,-0.07786838710308075,0.17164987325668335,0.7344037294387817,-0.07066725194454193,0.1542542427778244,0.7481890320777893,-0.05926087498664856,mover_mouse
0.11519051343202591,1.0,2.238516749741848e-08,0.4443783760070801,0.9628318548202515,-0.017205825075507164,0.7482210397720337,0.8057990074157715,-0.029915660619735718,0.9113281965255737,0.6639164090156555,-0.04506434500217438,0.7986212372779846,0.5682152509689331,-0.05942309647798538,0.7276197671890259,0.5165595412254333,-0.021177632734179497,0.8788831233978271,0.27167120575904846,-0.04602385684847832,0.9677862524986267,0.12793616950511932,-0.05752621591091156,1.0,0.0,-0.06588701158761978,0.47885116934776306,0.4883415400981903,-0.029734354466199875,0.6430026292800903,0.4138221740722656,-0.07275915145874023,0.6151940226554871,0.6259520649909973,-0.07760972529649734,0.5541923642158508,0.7078922390937805,-0.07028321176767349,0.2392379194498062,0.5025202035903931,-0.0407387912273407,0.38176313042640686,0.5079378485679626,-0.08109292387962341,0.3777238428592682,0.6905402541160583,-0.06856593489646912,0.31678062677383423,0.7383994460105896,-0.05044326186180115,0.0,0.5425832867622375,-0.05389319732785225,0.13936945796012878,0.5989055633544922,-0.07870595157146454,0.16678543388843536,0.7213529944419861,-0.06954260915517807,0.12716244161128998,0.7413948178291321,-0.057185541838407516,mover_mouse
0.11506000906229019,1.0,1.2548177608096012e-08,0.44699621200561523,0.9678940773010254,-0.01835397630929947,0.7409394383430481,0.8147395253181458,-0.032496239989995956,0.9041236639022827,0.6758154034614563,-0.049009524285793304,0.8107898831367493,0.564780056476593,-0.0645698830485344,0.7422966361045837,0.515705406665802,-0.02295905537903309,0.8842024207115173,0.2715911269187927,-0.04808086156845093,0.9738136529922485,0.12696462869644165,-0.058939129114151,1.0,0.0,-0.06680203229188919,0.4826887845993042,0.4885094165802002,-0.03076234646141529,0.6453218460083008,0.42215439677238464,-0.0719333067536354,0.6230955719947815,0.6421372294425964,-0.07440925389528275,0.5623569488525391,0.712553083896637,-0.0661030262708664,0.23937639594078064,0.5081761479377747,-0.04134625941514969,0.3857452869415283,0.5179427266120911,-0.08125334233045578,0.39050525426864624,0.7047616839408875,-0.06762726604938507,0.3241516053676605,0.7417254447937012,-0.04929022490978241,0.0,0.5550844669342041,-0.05414329841732979,0.15164893865585327,0.6145641803741455,-0.07978686690330505,0.186356320977211,0.7349754571914673,-0.07095064967870712,0.13644897937774658,0.7447295784950256,-0.05895714834332466,mover_mouse
